Latitude,Longitude,City,Country,blurb,transportation,accommodations_hotels,accommodations_hostels,restaurants,evenings_bars,evenings_nightlife,evenings_weekly,tourscore,accommodations_popup,transportation_popup,restaurants_popup,evenings_popup,blogs,slides
20.27,85.84,Bhubaneshwar,India,,,,,,,,,,,,,,,
44.826,126.55,Yushu,China,,,,,,,,,,,,,,,
-7.12,-34.88,João Pessoa,Brazil,,,,,,,,,,,,,,,
41.2627,-96.0529,Omaha,United States,,,,,,,,,,,,,,,
34.539,113.391,Qingping,China,,,,,,,,,,,,,,,
29.15,113.1024,Rongjiawan,China,,,,,,,,,,,,,,,
37.1792,119.9333,Weichanglu,China,,,,,,,,,,,,,,,
34.5733,135.4831,Sakai,Japan,,,,,,,,,,,,,,,
39.7767,30.5206,Eskişehir,Turkey,,,,,,,,,,,,,,,
30.6333,120.5333,Wutong,China,,,,,,,,,,,,,,,
10.1403,-64.6833,Barcelona,Venezuela,,,,,,,,,,,,,,,
36.697,114.204,Wu’an,China,,,,,,,,,,,,,,,
-23.6939,-46.565,São Bernardo do Campo,Brazil,,,,,,,,,,,,,,,
26.2252,-98.2467,McAllen,United States,,,,,,,,,,,,,,,
28.85,77.1,Narela,India,,,,,,,,,,,,,,,
19.29,72.85,Bhayandar,India,,,,,,,,,,,,,,,
24.8069,-107.3939,Culiacán,Mexico,,,,,,,,,,,,,,,
12.1053,15.0447,N’Djamena,Chad,,,,,,,,,,,,,,,
30.5333,120.6833,Xiashi,China,,,,,,,,,,,,,,,
7.8942,-72.5039,Cúcuta,Colombia,,,,,,,,,,,,,,,
50.0614,19.9372,Kraków,Poland,,,,,,,,,,,,,,,
14.5605,121.0765,Pasig City,Philippines,,,,,,,,,,,,,,,
40.6403,22.9356,Thessaloníki,Greece,,,,,,,,,,,,,,,
-15.7861,35.0058,Blantyre,Malawi,,,,,,,,,,,,,,,
2.8917,-75.4375,Palermo,Colombia,,,,,,,,,,,,,,,
31.143,97.17,Qamdo,China,,,,,,,,,,,,,,,
18.4386,79.1288,Karīmnagar,India,,,,,,,,,,,,,,,
38.4466,116.0995,Hejian,China,,,,,,,,,,,,,,,
36.9831,35.3328,Seyhan,Turkey,,,,,,,,,,,,,,,
36.9758,120.7136,Laiyang,China,,,,,,,,,,,,,,,
20.5875,-100.3928,Querétaro,Mexico,,,,,,,,,,,,,,,
26.4221,112.3999,Yiyang,China,,,,,,,,,,,,,,,
18.6667,105.6667,Vinh,Vietnam,,,,,,,,,,,,,,,
35.2125,114.735,Puxi,China,,,,,,,,,,,,,,,
40.6629,-73.6089,Hempstead,United States,,,,,,,,,,,,,,,
34.7108,137.7275,Hamamatsu,Japan,,,,,,,,,,,,,,,
34.7667,112.9667,Zijinglu,China,,,,,,,,,,,,,,,
35.25,73.5,Kumila,Pakistan,,,,,,,,,,,,,,,
25.092,104.8955,Xingyi,China,,,,,,,,,,,,,,,
24.1347,115.73,Xingcheng,China,,,,,,,,,,,,,,,
33.5279,-86.7971,Birmingham,United States,,,,,,,,,,,,,,,
43.908,81.2777,Ailan Mubage,China,,,,,,,,,,,,,,,
43.2569,-2.9236,Bilbao,Spain,,,,,,,,,,,,,,,
22.1511,-100.9761,San Luis Potosí,Mexico,,,,,,,,,,,,,,,
37.5,126.7833,Bucheon,"Korea, South",,,,,,,,,,,,,,,
41.7259,86.1746,Korla,China,,,,,,,,,,,,,,,
40.2833,69.6333,Khŭjand,Tajikistan,,,,,,,,,,,,,,,
39.9167,127.5333,Hamhŭng,"Korea, North",,,,,,,,,,,,,,,
39.9086,41.2769,Erzurum,Turkey,,,,,,,,,,,,,,,
35.1054,-106.6465,Albuquerque,United States,,,,,,,,,,,,,,,
24.2075,55.7447,Al ‘Ayn,United Arab Emirates,,,,,,,,,,,,,,,
-6.1731,35.7419,Dodoma,Tanzania,,,,,,,,,,,,,,,
14.744,-17.4021,Pikine,Senegal,,,,,,,,,,,,,,,
30.34,76.38,Patiāla,India,,,,,,,,,,,,,,,
36.8494,115.7061,Qingnian,China,,,,,,,,,,,,,,,
2.3447,42.2764,Baardheere,Somalia,,,,,,,,,,,,,,,
28.72,79.32,Shīshgarh,India,,,,,,,,,,,,,,,
28.978,117.152,Leping,China,,,,,,,,,,,,,,,
35.7356,139.6517,Nerima,Japan,,,,,,,,,,,,,,,
30.291,108.9364,Lichuan,China,,,,,,,,,,,,,,,
40.8747,29.235,Pendik,Turkey,,,,,,,,,,,,,,,
54.3475,18.6453,Gdańsk,Poland,,,,,,,,,,,,,,,
31.4306,119.4788,Licheng,China,,,,,,,,,,,,,,,
-23.6533,-46.528,Santo André,Brazil,,,,,,,,,,,,,,,
40.7833,72.3333,Andijon,Uzbekistan,,,,,,,,,,,,,,,
6.7697,47.4308,Gaalkacyo,Somalia,,,,,,,,,,,,,,,
35.5614,139.7161,Ōta-ku,Japan,,,,,,,,,,,,,,,
39.681,122.967,Zhuanghe,China,,,,,,,,,,,,,,,
21.6131,96.1303,Kyaukse,Burma,,,,,,,,,,,,,,,
36.1283,-95.9042,Tulsa,United States,,,,,,,,,,,,,,,
35.4623,113.8054,Chengguan,China,,,,,,,,,,,,,,,
41.0344,28.8564,Bağcılar,Turkey,,,,,,,,,,,,,,,
7.6833,-5.0331,Bouaké,Côte d’Ivoire,,,,,,,,,,,,,,,
30.2625,57.0575,Kermān,Iran,,,,,,,,,,,,,,,
34.5176,110.8942,Lingbao Chengguanzhen,China,,,,,,,,,,,,,,,
37.5439,45.0647,Orūmīyeh,Iran,,,,,,,,,,,,,,,
30.871,105.388,Taihe,China,,,,,,,,,,,,,,,
37.6333,127.2167,Yanggok,"Korea, South",,,,,,,,,,,,,,,
31.771,104.755,Zhongba,China,,,,,,,,,,,,,,,
7.7667,4.5667,Osogbo,Nigeria,,,,,,,,,,,,,,,
38.9846,106.3828,Sizhan,China,,,,,,,,,,,,,,,
34.7833,113.35,Suohe,China,,,,,,,,,,,,,,,
27.7186,112.5502,Xiangxiang,China,,,,,,,,,,,,,,,
34.4553,113.0253,Songyang,China,,,,,,,,,,,,,,,
8.48,124.65,Cagayan de Oro,Philippines,,,,,,,,,,,,,,,
39.999,118.701,Qian’an,China,,,,,,,,,,,,,,,
35.067,112.602,Shuangqiao,China,,,,,,,,,,,,,,,
31.6244,117.8902,Chaohucun,China,,,,,,,,,,,,,,,
36.863,117.743,Zouping,China,,,,,,,,,,,,,,,
32.8168,-79.9687,Charleston,United States,,,,,,,,,,,,,,,
-3.4,29.15,Uvira,Congo (Kinshasa),,,,,,,,,,,,,,,
23.55,87.32,Durgāpur,India,,,,,,,,,,,,,,,
32.029,44.3396,An Najaf,Iraq,,,,,,,,,,,,,,,
36.783,-119.7939,Fresno,United States,,,,,,,,,,,,,,,
22.9167,111.0,Cencheng,China,,,,,,,,,,,,,,,
41.0311,29.1081,Umraniye,Turkey,,,,,,,,,,,,,,,
28.9,120.0333,Guli,China,,,,,,,,,,,,,,,
35.5667,139.3667,Sagamihara,Japan,,,,,,,,,,,,,,,
36.8667,120.5333,Laixi,China,,,,,,,,,,,,,,,
-36.8282,-73.0514,Concepción,Chile,,,,,,,,,,,,,,,
43.6,-79.65,Mississauga,Canada,,,,,,,,,,,,,,,
44.3054,86.0804,Shihezi,China,,,,,,,,,,,,,,,
14.7,120.98,Valenzuela,Philippines,,,,,,,,,,,,,,,
27.8944,102.2644,Xichang,China,,,,,,,,,,,,,,,
31.617,113.826,Guangshui,China,,,,,,,,,,,,,,,
47.85,35.1175,Zaporizhzhia,Ukraine,,,,,,,,,,,,,,,
32.845,119.508,Gaoyou,China,,,,,,,,,,,,,,,
31.564,121.174,Chengxiang,China,,,,,,,,,,,,,,,
25.35,74.63,Bhīlwāra,India,,,,,,,,,,,,,,,
5.4136,100.3294,George Town,Malaysia,,,,,,,,,,,,,,,
40.189,117.966,Zunhua,China,,,,,,,,,,,,,,,
29.9639,77.5458,Sahāranpur,India,,,,,,,,,,,,,,,
39.9719,32.8119,Yenimahalle,Turkey,,,,,,,,,,,,,,,
38.7356,125.4089,Nampo,"Korea, North",,,,,,,,,,,,,,,
14.33,120.94,Dasmariñas,Philippines,,,,,,,,,,,,,,,
26.71,88.43,Shiliguri,India,,,,,,,,,,,,,,,
11.28,49.18,Boosaaso,Somalia,,,,,,,,,,,,,,,
33.9,70.1,Parachinar,Pakistan,,,,,,,,,,,,,,,
35.54,35.78,Latakia,Syria,,,,,,,,,,,,,,,
34.897,108.945,Tongchuan,China,,,,,,,,,,,,,,,
29.827,113.476,Xindi,China,,,,,,,,,,,,,,,
35.7,139.8833,Edogawa,Japan,,,,,,,,,,,,,,,
6.12,125.17,General Santos,Philippines,,,,,,,,,,,,,,,
35.1503,36.73,Ḩamāh,Syria,,,,,,,,,,,,,,,
43.168,-77.6162,Rochester,United States,,,,,,,,,,,,,,,
29.4072,30.8667,Sinnūris,Egypt,,,,,,,,,,,,,,,
5.3351,-4.0039,Cocody,Côte d’Ivoire,,,,,,,,,,,,,,,
25.6775,-100.2597,Guadalupe,Mexico,,,,,,,,,,,,,,,
37.8814,32.4922,Selçuklu,Turkey,,,,,,,,,,,,,,,
32.6167,44.0333,Karbalā’,Iraq,,,,,,,,,,,,,,,
31.6283,48.6147,Borvāyeh-ye Al Bū ‘Azīz,Iran,,,,,,,,,,,,,,,
14.5008,120.9915,City of Parañaque,Philippines,,,,,,,,,,,,,,,
45.771,131.003,Taihecun,China,,,,,,,,,,,,,,,
39.9422,32.9231,Mamak,Turkey,,,,,,,,,,,,,,,
34.2137,113.7629,Jianshe,China,,,,,,,,,,,,,,,
6.6219,3.3258,Agege,Nigeria,,,,,,,,,,,,,,,
35.7833,139.8,Adachi,Japan,,,,,,,,,,,,,,,
29.25,88.8833,Xigazê,China,,,,,,,,,,,,,,,
10.9167,-74.75,Soledad,Colombia,,,,,,,,,,,,,,,
29.6,120.8167,Shanhu,China,,,,,,,,,,,,,,,
16.8636,-99.8825,Acapulco de Juárez,Mexico,,,,,,,,,,,,,,,
34.9078,48.4394,Bahār,Iran,,,,,,,,,,,,,,,
51.11,17.0325,Wrocław,Poland,,,,,,,,,,,,,,,
37.9861,-1.1303,Murcia,Spain,,,,,,,,,,,,,,,
30.7,121.0167,Pinghu,China,,,,,,,,,,,,,,,
30.988,103.647,Guankou,China,,,,,,,,,,,,,,,
51.7769,19.4547,Łódź,Poland,,,,,,,,,,,,,,,
37.1653,122.4867,Yatou,China,,,,,,,,,,,,,,,
16.3008,80.4428,Guntūr,India,,,,,,,,,,,,,,,
39.7805,-84.2003,Dayton,United States,,,,,,,,,,,,,,,
41.7833,129.7667,Ch’ŏngjin,"Korea, North",,,,,,,,,,,,,,,
46.051,125.962,Zhaodong,China,,,,,,,,,,,,,,,
35.7004,114.98,Puyang Chengguanzhen,China,,,,,,,,,,,,,,,
20.6167,-103.3167,Tlaquepaque,Mexico,,,,,,,,,,,,,,,
4.15,-73.6333,Villavicencio,Colombia,,,,,,,,,,,,,,,
32.009,120.263,Jingcheng,China,,,,,,,,,,,,,,,
10.6,-67.0333,Catia La Mar,Venezuela,,,,,,,,,,,,,,,
6.3333,6.8333,Nneyi-Umuleri,Nigeria,,,,,,,,,,,,,,,
25.3608,49.5997,Al Hufūf,Saudi Arabia,,,,,,,,,,,,,,,
25.6811,100.3003,Dali,China,,,,,,,,,,,,,,,
8.9,11.3667,Jalingo,Nigeria,,,,,,,,,,,,,,,
24.8309,92.6143,Karaikandi,India,,,,,,,,,,,,,,,
36.81,127.1475,Ch’ŏnan,"Korea, South",,,,,,,,,,,,,,,
43.6833,-79.7667,Brampton,Canada,,,,,,,,,,,,,,,
26.6443,-81.9957,Cape Coral,United States,,,,,,,,,,,,,,,
29.22,79.52,Haldwāni,India,,,,,,,,,,,,,,,
40.11,29.0821,Yıldırım,Turkey,,,,,,,,,,,,,,,
20.8997,74.7697,Dhūlia,India,,,,,,,,,,,,,,,
27.7919,106.4013,Zhongshu,China,,,,,,,,,,,,,,,
30.174,111.757,Songzi,China,,,,,,,,,,,,,,,
14.617,120.967,Tondo,Philippines,,,,,,,,,,,,,,,
27.5564,30.8106,Dayrūţ,Egypt,,,,,,,,,,,,,,,
19.5367,-99.1947,Tlalnepantla,Mexico,,,,,,,,,,,,,,,
25.6005,103.8166,Xiping,China,,,,,,,,,,,,,,,
-23.5328,-46.7919,Osasco,Brazil,,,,,,,,,,,,,,,
16.4619,107.5955,Huế,Vietnam,,,,,,,,,,,,,,,
9.75,-63.183,Maturín,Venezuela,,,,,,,,,,,,,,,
35.6946,139.9826,Honchō,Japan,,,,,,,,,,,,,,,
29.844,115.561,Wuxue,China,,,,,,,,,,,,,,,
21.76,72.15,Bhāvnagar,India,,,,,,,,,,,,,,,
22.009,100.797,Jinghong,China,,,,,,,,,,,,,,,
26.7266,110.6319,Wugang,China,,,,,,,,,,,,,,,
22.3802,114.1898,Sha Tin,Hong Kong,,,,,,,,,,,,,,,
40.2457,-111.6457,Provo,United States,,,,,,,,,,,,,,,
47.0228,28.8353,Chisinau,Moldova,,,,,,,,,,,,,,,
3.0833,101.65,Petaling Jaya,Malaysia,,,,,,,,,,,,,,,
38.8674,-104.7605,Colorado Springs,United States,,,,,,,,,,,,,,,
59.4372,24.7453,Tallinn,Estonia,,,,,,,,,,,,,,,
28.57,77.32,Noida,India,,,,,,,,,,,,,,,
28.1258,-15.4353,Las Palmas,Spain,,,,,,,,,,,,,,,
33.6096,-117.6551,Mission Viejo,United States,,,,,,,,,,,,,,,
22.58,88.42,Bhāngar,India,,,,,,,,,,,,,,,
40.5961,-75.4756,Allentown,United States,,,,,,,,,,,,,,,
32.1167,20.0667,Benghazi,Libya,,,,,,,,,,,,,,,
25.033,101.5459,Chuxiong,China,,,,,,,,,,,,,,,
51.2256,6.7767,Düsseldorf,Germany,,,,,,,,,,,,,,,
30.442,-91.1311,Baton Rouge,United States,,,,,,,,,,,,,,,
14.5567,121.0214,Makati City,Philippines,,,,,,,,,,,,,,,
-12.9689,28.6325,Ndola,Zambia,,,,,,,,,,,,,,,
30.3549,31.2011,Ţūkh,Egypt,,,,,,,,,,,,,,,
50.6765,26.16,Bazal’tove,Ukraine,,,,,,,,,,,,,,,
26.5196,50.0115,Al Qaţīf,Saudi Arabia,,,,,,,,,,,,,,,
21.21,81.38,Bhilai,India,,,,,,,,,,,,,,,
23.387,104.233,Kaihua,China,,,,,,,,,,,,,,,
41.2279,-111.9682,Ogden,United States,,,,,,,,,,,,,,,
19.999,110.403,Meilan,China,,,,,,,,,,,,,,,
37.3167,126.8333,Ansan,"Korea, South",,,,,,,,,,,,,,,
39.1333,116.3833,Bazhou,China,,,,,,,,,,,,,,,
42.9512,89.1895,Turpan,China,,,,,,,,,,,,,,,
31.558,106.005,Langzhong,China,,,,,,,,,,,,,,,
35.5819,116.9862,Qufu,China,,,,,,,,,,,,,,,
31.05,31.3833,Al Manşūrah,Egypt,,,,,,,,,,,,,,,
25.0167,98.4833,Tengyue,China,,,,,,,,,,,,,,,
29.8493,31.3327,Ḩalwān,Egypt,,,,,,,,,,,,,,,
10.905,106.6994,Tân An,Vietnam,,,,,,,,,,,,,,,
5.2568,-3.963,Port-Bouët,Côte d’Ivoire,,,,,,,,,,,,,,,
35.9692,-83.9496,Knoxville,United States,,,,,,,,,,,,,,,
31.946,119.164,Jurong,China,,,,,,,,,,,,,,,
-3.3667,36.6833,Arusha,Tanzania,,,,,,,,,,,,,,,
25.5619,84.87,Bihtā,India,,,,,,,,,,,,,,,
28.1277,121.2288,Yuhuan,China,,,,,,,,,,,,,,,
39.9458,32.6694,Etimesgut,Turkey,,,,,,,,,,,,,,,
40.2248,116.1944,Changping,China,,,,,,,,,,,,,,,
19.4131,-98.9839,Chimalhuacán,Mexico,,,,,,,,,,,,,,,
31.62,65.7158,Kandahār,Afghanistan,,,,,,,,,,,,,,,
34.6867,-1.9114,Oujda-Angad,Morocco,,,,,,,,,,,,,,,
25.886,116.027,Ruiming,China,,,,,,,,,,,,,,,
-6.12,106.1503,Serang,Indonesia,,,,,,,,,,,,,,,
38.002,115.56,Shenzhou,China,,,,,,,,,,,,,,,
28.72,78.28,Hasanpur,India,,,,,,,,,,,,,,,
42.9619,-85.6562,Grand Rapids,United States,,,,,,,,,,,,,,,
36.9167,30.6833,Yukarıkaraman,Turkey,,,,,,,,,,,,,,,
3.83,103.32,Kuantan,Malaysia,,,,,,,,,,,,,,,
35.8077,139.7241,Kawaguchi,Japan,,,,,,,,,,,,,,,
40.6167,122.5167,Dashiqiao,China,,,,,,,,,,,,,,,
14.45,120.98,Las Piñas City,Philippines,,,,,,,,,,,,,,,
-26.8167,-65.2167,San Miguel de Tucumán,Argentina,,,,,,,,,,,,,,,
25.25,51.4,Ar Rayyān,Qatar,,,,,,,,,,,,,,,
34.0378,-80.9036,Columbia,United States,,,,,,,,,,,,,,,
26.3,83.9167,Salīmpur,India,,,,,,,,,,,,,,,
39.485,115.974,Zhuozhou,China,,,,,,,,,,,,,,,
32.6811,119.0137,Tianchang,China,,,,,,,,,,,,,,,
42.6664,-73.7987,Albany,United States,,,,,,,,,,,,,,,
9.3,13.4,Garoua,Cameroon,,,,,,,,,,,,,,,
5.9614,10.1517,Bamenda,Cameroon,,,,,,,,,,,,,,,
5.4667,10.4167,Bafoussam,Cameroon,,,,,,,,,,,,,,,
13.34,77.1,Tumkūr,India,,,,,,,,,,,,,,,
-1.2768,116.8277,Balikpapan,Indonesia,,,,,,,,,,,,,,,
6.5408,3.3872,Somolu,Nigeria,,,,,,,,,,,,,,,
37.1583,38.7917,Şanlıurfa,Turkey,,,,,,,,,,,,,,,
14.5333,49.1333,Al Mukallā,Yemen,,,,,,,,,,,,,,,
37.943,115.218,Xinji,China,,,,,,,,,,,,,,,
38.7167,35.5,Melikgazi,Turkey,,,,,,,,,,,,,,,
31.0358,116.9367,Wenchang,China,,,,,,,,,,,,,,,
20.6667,-101.35,Irapuato,Mexico,,,,,,,,,,,,,,,
30.9667,31.1667,Al Maḩallah al Kubrá,Egypt,,,,,,,,,,,,,,,
32.4925,74.5311,Sialkot City,Pakistan,,,,,,,,,,,,,,,
30.99,104.25,Luocheng,China,,,,,,,,,,,,,,,
31.5069,34.456,Gaza,Gaza Strip,,,,,,,,,,,,,,,
29.5025,60.8558,Zāhedān,Iran,,,,,,,,,,,,,,,
-6.8712,107.5548,Cimahi,Indonesia,,,,,,,,,,,,,,,
23.3961,103.3649,Wenlan,China,,,,,,,,,,,,,,,
35.7667,139.6833,Itabashi,Japan,,,,,,,,,,,,,,,
3.0667,101.55,Shah Alam,Malaysia,,,,,,,,,,,,,,,
35.6994,139.6364,Suginami-ku,Japan,,,,,,,,,,,,,,,
-8.1128,-35.015,Jaboatão dos Guararapes,Brazil,,,,,,,,,,,,,,,
54.6872,25.28,Vilnius,Lithuania,,,,,,,,,,,,,,,
32.3399,36.2052,Al Mafraq,Jordan,,,,,,,,,,,,,,,
21.2667,40.4167,Aţ Ţā’if,Saudi Arabia,,,,,,,,,,,,,,,
19.6158,37.2164,Port Sudan,Sudan,,,,,,,,,,,,,,,
12.245,109.1917,Nha Trang,Vietnam,,,,,,,,,,,,,,,
16.7528,-93.1167,Tuxtla,Mexico,,,,,,,,,,,,,,,
35.3529,-119.0359,Bakersfield,United States,,,,,,,,,,,,,,,
30.345,78.029,Dehra Dūn,India,,,,,,,,,,,,,,,
53.0758,8.8072,Bremen,Germany,,,,,,,,,,,,,,,
27.1,119.6333,Fu’an,China,,,,,,,,,,,,,,,
24.7504,90.38,Mymensingh,Bangladesh,,,,,,,,,,,,,,,
35.6664,139.316,Hachiōji,Japan,,,,,,,,,,,,,,,
10.72,122.57,Iloilo,Philippines,,,,,,,,,,,,,,,
-33.6167,-70.5667,Puente Alto,Chile,,,,,,,,,,,,,,,
38.0833,116.5833,Botou,China,,,,,,,,,,,,,,,
39.9594,32.5767,Sincan,Turkey,,,,,,,,,,,,,,,
-6.13,24.48,Kabinda,Congo (Kinshasa),,,,,,,,,,,,,,,
37.5833,36.9333,Kahramanmaraş,Turkey,,,,,,,,,,,,,,,
30.3127,31.3202,Shibīn al Qanāţir,Egypt,,,,,,,,,,,,,,,
20.6167,-103.2333,Tonalá,Mexico,,,,,,,,,,,,,,,
31.0931,30.3142,Abū Ḩummuş,Egypt,,,,,,,,,,,,,,,
32.55,35.85,Irbid,Jordan,,,,,,,,,,,,,,,
29.3394,105.2875,Jin’e,China,,,,,,,,,,,,,,,
22.2006,113.5461,Macau,Macau,,,,,,,,,,,,,,,
39.8667,124.15,Xinxing,China,,,,,,,,,,,,,,,
49.19,-122.8489,Surrey,Canada,,,,,,,,,,,,,,,
28.945,112.598,Qionghu,China,,,,,,,,,,,,,,,
41.997,122.823,Xinmin,China,,,,,,,,,,,,,,,
41.3113,-72.9246,New Haven,United States,,,,,,,,,,,,,,,
36.8667,119.4,Kuiju,China,,,,,,,,,,,,,,,
23.68,86.99,Āsansol,India,,,,,,,,,,,,,,,
33.257,115.3746,Jieshou,China,,,,,,,,,,,,,,,
6.3333,-75.5667,Bello,Colombia,,,,,,,,,,,,,,,
16.6917,74.2333,Kolhāpur,India,,,,,,,,,,,,,,,
19.617,110.7551,Wencheng,China,,,,,,,,,,,,,,,
28.761,113.16,Miluo Chengguanzhen,China,,,,,,,,,,,,,,,
29.208,119.458,Lanxi,China,,,,,,,,,,,,,,,
32.2723,119.1848,Zhenzhou,China,,,,,,,,,,,,,,,
41.5725,-93.6105,Des Moines,United States,,,,,,,,,,,,,,,
21.161,81.787,Nava Raipur,India,,,,,,,,,,,,,,,
40.4,122.35,Gaizhou,China,,,,,,,,,,,,,,,
37.73,117.232,Leling,China,,,,,,,,,,,,,,,
31.8578,-116.6058,Ensenada,Mexico,,,,,,,,,,,,,,,
34.3419,62.2031,Herāt,Afghanistan,,,,,,,,,,,,,,,
34.8064,48.5161,Hamadān,Iran,,,,,,,,,,,,,,,
-7.5667,110.8167,Surakarta,Indonesia,,,,,,,,,,,,,,,
52.2667,10.5167,Braunschweig,Germany,,,,,,,,,,,,,,,
19.15,77.3,Nānded,India,,,,,,,,,,,,,,,
39.5667,2.65,Palma,Spain,,,,,,,,,,,,,,,
-25.6667,27.2428,Rustenburg,South Africa,,,,,,,,,,,,,,,
20.9258,77.7647,Amrāvati,India,,,,,,,,,,,,,,,
52.3667,9.7167,Hannover,Germany,,,,,,,,,,,,,,,
44.605,33.5225,Sevastopol,Ukraine,,,,,,,,,,,,,,,
27.9631,-80.6593,Palm Bay,United States,,,,,,,,,,,,,,,
52.4083,16.9336,Poznań,Poland,,,,,,,,,,,,,,,
4.4333,-75.2333,Ibagué,Colombia,,,,,,,,,,,,,,,
18.8,110.4,Wancheng,China,,,,,,,,,,,,,,,
5.6497,100.4793,Sungai Petani,Malaysia,,,,,,,,,,,,,,,
31.1333,113.1167,Xinshi,China,,,,,,,,,,,,,,,
55.3667,86.0667,Kemerovo,Russia,,,,,,,,,,,,,,,
55.6833,52.3167,Naberezhnyye Chelny,Russia,,,,,,,,,,,,,,,
10.4833,-73.25,Valledupar,Colombia,,,,,,,,,,,,,,,
14.38,121.05,Muntinlupa City,Philippines,,,,,,,,,,,,,,,
9.0833,43.0833,K’ebrī Beyah,Ethiopia,,,,,,,,,,,,,,,
37.359,120.396,Luofeng,China,,,,,,,,,,,,,,,
43.9,81.35,Ghulja,China,,,,,,,,,,,,,,,
19.3186,-98.8822,Ixtapaluca,Mexico,,,,,,,,,,,,,,,
27.2,120.2,Fuding,China,,,,,,,,,,,,,,,
25.8797,-97.5042,Heroica Matamoros,Mexico,,,,,,,,,,,,,,,
31.0439,46.2575,An Nāşirīyah,Iraq,,,,,,,,,,,,,,,
32.4833,44.4333,Al Ḩillah,Iraq,,,,,,,,,,,,,,,
41.25,119.4,Lingyuan,China,,,,,,,,,,,,,,,
28.2925,117.2454,Guixi,China,,,,,,,,,,,,,,,
14.22,121.17,City of Calamba,Philippines,,,,,,,,,,,,,,,
-23.1789,-45.8869,São José dos Campos,Brazil,,,,,,,,,,,,,,,
41.0798,-81.5219,Akron,United States,,,,,,,,,,,,,,,
13.45,22.44,El Geneina,Sudan,,,,,,,,,,,,,,,
-19.9319,-44.0539,Contagem,Brazil,,,,,,,,,,,,,,,
28.4667,-16.25,Santa Cruz,Spain,,,,,,,,,,,,,,,
51.7833,55.1,Orenburg,Russia,,,,,,,,,,,,,,,
40.2833,28.95,Nilüfer,Turkey,,,,,,,,,,,,,,,
53.7975,-1.5436,Leeds,United Kingdom,,,,,,,,,,,,,,,
15.45,36.4,Kassala,Sudan,,,,,,,,,,,,,,,
41.185,80.2904,Aksu,China,,,,,,,,,,,,,,,
26.1397,91.7925,Dispur,India,,,,,,,,,,,,,,,
0.3639,32.5286,Nansana,Uganda,,,,,,,,,,,,,,,
35.2342,128.8811,Kimhae,"Korea, South",,,,,,,,,,,,,,,
53.7667,87.1333,Novokuznetsk,Russia,,,,,,,,,,,,,,,
55.8167,37.9667,Balashikha,Russia,,,,,,,,,,,,,,,
31.8822,54.3397,Yazd,Iran,,,,,,,,,,,,,,,
38.2517,48.2975,Ardabīl,Iran,,,,,,,,,,,,,,,
14.8667,-15.8833,Touba,Senegal,,,,,,,,,,,,,,,
28.0167,73.3119,Bīkaner,India,,,,,,,,,,,,,,,
39.327,115.874,Gaobeidian,China,,,,,,,,,,,,,,,
14.6331,-90.6064,Mixco,Guatemala,,,,,,,,,,,,,,,
34.8167,134.6833,Himeji,Japan,,,,,,,,,,,,,,,
27.1961,56.2878,Bandar ‘Abbās,Iran,,,,,,,,,,,,,,,
49.4539,11.0775,Nuremberg,Germany,,,,,,,,,,,,,,,
37.9722,-122.0016,Concord,United States,,,,,,,,,,,,,,,
38.4942,43.38,Van,Turkey,,,,,,,,,,,,,,,
31.2625,32.3061,Port Said,Egypt,,,,,,,,,,,,,,,
35.6667,139.8167,Kōtō-ku,Japan,,,,,,,,,,,,,,,
25.7817,-100.1886,Ciudad Apodaca,Mexico,,,,,,,,,,,,,,,
43.4186,-80.4728,Kitchener,Canada,,,,,,,,,,,,,,,
4.5872,-74.2214,Soacha,Colombia,,,,,,,,,,,,,,,
38.35,27.1667,Buca,Turkey,,,,,,,,,,,,,,,
-33.5167,-70.7667,Maipú,Chile,,,,,,,,,,,,,,,
34.0914,49.6933,Arāk,Iran,,,,,,,,,,,,,,,
19.645,-99.1694,Tultitlán de Mariano Escobedo,Mexico,,,,,,,,,,,,,,,
54.63,39.7425,Ryazan,Russia,,,,,,,,,,,,,,,
33.895,-5.5547,Meknès,Morocco,,,,,,,,,,,,,,,
39.741,118.704,Luanzhou,China,,,,,,,,,,,,,,,
29.3,30.8333,Al Fayyūm,Egypt,,,,,,,,,,,,,,,
36.555,139.8825,Utsunomiya,Japan,,,,,,,,,,,,,,,
19.95,79.297,Chānda,India,,,,,,,,,,,,,,,
29.9667,32.5333,Suez,Egypt,,,,,,,,,,,,,,,
22.7667,112.95,Heshan,China,,,,,,,,,,,,,,,
28.75,77.28,Loni,India,,,,,,,,,,,,,,,
19.2431,110.4642,Jiaji,China,,,,,,,,,,,,,,,
49.8028,73.1056,Qaraghandy,Kazakhstan,,,,,,,,,,,,,,,
11.2419,-74.2053,Santa Marta,Colombia,,,,,,,,,,,,,,,
26.1204,32.0954,Abū Ţisht,Egypt,,,,,,,,,,,,,,,
0.033,-51.05,Macapá,Brazil,,,,,,,,,,,,,,,
-12.3833,16.9333,Cuito,Angola,,,,,,,,,,,,,,,
28.8231,30.899,Al Fashn,Egypt,,,,,,,,,,,,,,,
31.8333,47.15,Al ‘Amārah,Iraq,,,,,,,,,,,,,,,
18.5333,-72.4,Carrefour,Haiti,,,,,,,,,,,,,,,
-21.7523,-41.3304,Campos,Brazil,,,,,,,,,,,,,,,
